Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method,Weather_Condition
TXN-8923,2026-04-13,13:42,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8992,2026-04-13,13:47,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8944,2026-04-13,13:54,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-8938,2026-04-13,14:03,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-8930,2026-04-13,14:09,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-8999,2026-04-13,14:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8994,2026-04-13,14:26,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-8933,2026-04-13,14:48,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8949,2026-04-13,14:54,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-8954,2026-04-13,15:08,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9019,2026-04-13,15:23,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8964,2026-04-13,15:29,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8925,2026-04-13,15:31,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9015,2026-04-13,15:31,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-8941,2026-04-13,15:38,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-8993,2026-04-13,15:44,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8975,2026-04-13,15:46,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8924,2026-04-13,15:53,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8996,2026-04-13,16:18,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Raining
TXN-8988,2026-04-13,16:32,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-9018,2026-04-13,16:33,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8990,2026-04-13,16:54,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-9012,2026-04-13,16:57,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash,Raining
TXN-8982,2026-04-13,17:04,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8986,2026-04-13,17:14,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-8977,2026-04-13,17:39,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-8962,2026-04-13,17:49,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-8967,2026-04-13,17:55,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-9002,2026-04-13,18:02,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Raining
TXN-8937,2026-04-13,18:09,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-8998,2026-04-13,18:34,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-9011,2026-04-13,18:48,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-9001,2026-04-13,18:52,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-8983,2026-04-13,18:54,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-8974,2026-04-13,19:08,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-8946,2026-04-13,19:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-8955,2026-04-13,19:48,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-8936,2026-04-13,20:06,Putrajaya,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-8970,2026-04-13,20:23,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-8952,2026-04-13,20:25,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9016,2026-04-13,20:31,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-9008,2026-04-13,20:33,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8931,2026-04-13,20:41,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-8991,2026-04-13,20:52,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Raining
TXN-8980,2026-04-13,21:03,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-8978,2026-04-13,21:05,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-8921,2026-04-13,21:06,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-8997,2026-04-13,21:09,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-8985,2026-04-13,21:11,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Raining
TXN-8942,2026-04-13,21:19,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-8966,2026-04-13,21:36,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-8917,2026-04-13,21:51,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-8943,2026-04-13,21:51,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-8973,2026-04-13,21:58,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-8989,2026-04-13,21:58,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-9102,2026-04-14,08:07,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9094,2026-04-14,08:09,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9047,2026-04-14,08:18,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9021,2026-04-14,08:32,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9050,2026-04-14,08:37,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9119,2026-04-14,08:45,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9090,2026-04-14,08:57,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9022,2026-04-14,09:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,Cash,Sunny
TXN-9078,2026-04-14,09:06,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-9079,2026-04-14,09:08,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9062,2026-04-14,09:12,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Sunny
TXN-9087,2026-04-14,09:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9023,2026-04-14,09:21,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-9103,2026-04-14,09:28,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9042,2026-04-14,09:31,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9036,2026-04-14,09:35,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-9121,2026-04-14,09:41,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9106,2026-04-14,10:06,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9110,2026-04-14,10:13,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9075,2026-04-14,10:15,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9098,2026-04-14,10:16,Puncak Alam,Espresso-based,Americano,4,9.0,36.0,QR,Sunny
TXN-9114,2026-04-14,10:22,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,Cash,Sunny
TXN-9118,2026-04-14,10:27,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9111,2026-04-14,10:32,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,Cash,Sunny
TXN-9113,2026-04-14,10:32,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9071,2026-04-14,10:36,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-9081,2026-04-14,10:46,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9112,2026-04-14,10:54,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9126,2026-04-14,10:55,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-9132,2026-04-14,11:02,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9088,2026-04-14,11:03,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9104,2026-04-14,11:06,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9141,2026-04-14,11:23,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9135,2026-04-14,11:37,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9139,2026-04-14,11:43,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-9048,2026-04-14,11:54,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9120,2026-04-14,11:56,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9059,2026-04-14,12:08,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9101,2026-04-14,12:09,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9138,2026-04-14,12:11,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9149,2026-04-14,12:12,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-9143,2026-04-14,12:30,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-9026,2026-04-14,12:33,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-9068,2026-04-14,12:41,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9108,2026-04-14,12:48,Puncak Alam,Milk-based,Cappuccino,4,11.0,44.0,QR,Sunny
TXN-9116,2026-04-14,13:03,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-9115,2026-04-14,13:12,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9072,2026-04-14,13:14,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9055,2026-04-14,13:25,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9148,2026-04-14,13:31,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9049,2026-04-14,13:40,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9044,2026-04-14,13:52,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9028,2026-04-14,14:03,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9051,2026-04-14,14:03,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9045,2026-04-14,14:26,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9034,2026-04-14,14:27,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9125,2026-04-14,14:28,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9052,2026-04-14,14:29,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-9089,2026-04-14,14:32,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-9093,2026-04-14,14:41,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-9105,2026-04-14,14:41,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-9065,2026-04-14,14:47,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9035,2026-04-14,14:53,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9146,2026-04-14,15:01,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-9084,2026-04-14,15:04,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9069,2026-04-14,15:10,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9117,2026-04-14,15:15,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9086,2026-04-14,15:18,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-9097,2026-04-14,15:34,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-9096,2026-04-14,15:42,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-9043,2026-04-14,15:43,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9099,2026-04-14,16:09,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-9039,2026-04-14,16:11,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9131,2026-04-14,16:20,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9057,2026-04-14,16:26,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-9074,2026-04-14,16:30,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR,Sunny
TXN-9025,2026-04-14,16:37,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9147,2026-04-14,16:40,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9091,2026-04-14,16:49,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9077,2026-04-14,16:52,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9145,2026-04-14,16:56,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-9127,2026-04-14,17:03,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9046,2026-04-14,17:07,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-9033,2026-04-14,17:11,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9129,2026-04-14,17:12,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9058,2026-04-14,17:14,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9123,2026-04-14,17:15,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9070,2026-04-14,17:36,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9133,2026-04-14,17:43,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9076,2026-04-14,18:12,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9067,2026-04-14,18:14,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9037,2026-04-14,18:22,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9053,2026-04-14,18:35,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9082,2026-04-14,18:53,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9136,2026-04-14,19:11,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9073,2026-04-14,19:15,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9024,2026-04-14,19:18,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9095,2026-04-14,19:21,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9137,2026-04-14,19:29,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9100,2026-04-14,19:33,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-9054,2026-04-14,19:34,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9080,2026-04-14,19:43,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9063,2026-04-14,19:46,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,4,14.0,56.0,Cash,Sunny
TXN-9060,2026-04-14,19:55,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9032,2026-04-14,20:00,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-9064,2026-04-14,20:01,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-9083,2026-04-14,20:01,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,Cash,Sunny
TXN-9085,2026-04-14,20:03,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9038,2026-04-14,20:10,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9027,2026-04-14,20:11,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9107,2026-04-14,20:18,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9128,2026-04-14,20:21,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9041,2026-04-14,20:22,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9122,2026-04-14,20:24,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9030,2026-04-14,20:32,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9130,2026-04-14,20:37,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9029,2026-04-14,20:50,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9109,2026-04-14,21:01,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-9144,2026-04-14,21:02,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9134,2026-04-14,21:16,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9124,2026-04-14,21:21,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9140,2026-04-14,21:24,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-9056,2026-04-14,21:35,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-9142,2026-04-14,21:36,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9066,2026-04-14,21:38,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9061,2026-04-14,21:45,Putrajaya,Milk-based,Mocha,3,12.0,36.0,Cash,Sunny
TXN-9040,2026-04-14,21:53,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9092,2026-04-14,21:58,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9031,2026-04-14,21:59,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9276,2026-04-15,08:00,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-9252,2026-04-15,08:01,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9196,2026-04-15,08:05,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9257,2026-04-15,08:07,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9271,2026-04-15,08:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9248,2026-04-15,08:18,Puncak Alam,Espresso-based,Espresso,4,7.0,28.0,QR,Sunny
TXN-9287,2026-04-15,08:18,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9262,2026-04-15,08:28,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-9186,2026-04-15,08:41,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9264,2026-04-15,08:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Sunny
TXN-9259,2026-04-15,08:50,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9233,2026-04-15,08:57,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-9251,2026-04-15,09:01,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9263,2026-04-15,09:05,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9288,2026-04-15,09:07,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9164,2026-04-15,09:08,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9277,2026-04-15,09:11,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-9207,2026-04-15,09:16,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9205,2026-04-15,09:28,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9150,2026-04-15,09:45,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9240,2026-04-15,09:53,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-9278,2026-04-15,09:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9158,2026-04-15,10:03,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9238,2026-04-15,10:13,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-9266,2026-04-15,10:14,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-9172,2026-04-15,10:15,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash,Sunny
TXN-9217,2026-04-15,10:17,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9155,2026-04-15,10:21,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-9161,2026-04-15,10:37,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9175,2026-04-15,10:38,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9226,2026-04-15,10:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9246,2026-04-15,10:43,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9187,2026-04-15,10:59,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-9234,2026-04-15,11:03,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9169,2026-04-15,11:06,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9176,2026-04-15,11:06,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-9197,2026-04-15,11:21,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-9239,2026-04-15,11:27,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-9283,2026-04-15,11:38,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-9255,2026-04-15,11:40,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9242,2026-04-15,11:48,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-9198,2026-04-15,11:50,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9221,2026-04-15,12:15,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-9249,2026-04-15,12:37,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-9241,2026-04-15,12:44,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9203,2026-04-15,12:55,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-9168,2026-04-15,13:00,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,Cash,Sunny
TXN-9166,2026-04-15,13:04,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9159,2026-04-15,13:13,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-9189,2026-04-15,13:20,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9236,2026-04-15,13:20,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-9250,2026-04-15,13:25,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-9218,2026-04-15,13:32,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-9174,2026-04-15,13:33,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-9228,2026-04-15,13:35,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-9254,2026-04-15,13:38,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-9273,2026-04-15,13:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-9208,2026-04-15,13:50,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-9195,2026-04-15,13:53,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
